period,block_number,timestamp,datetime_utc,direction,usd_notional_in,eth_usd,ixs_usd,amount_in,amount_in_unit,amount_out,amount_out_unit,spot_price,spot_price_unit,avg_exec_price,avg_exec_price_unit,gross_slippage_pct,slippage_excl_fees_pct_raw,fee_rate
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,ETH->IXS,1000.0,4056.241063559351,0.20894271628926495,0.24653367103445775,ETH,4765.866162366496,IXS,19413.172833188404,IXS_per_ETH,19331.502031219,IXS_per_ETH,0.42069785640492785,0.12069785640492788,0.003
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,ETH->IXS,5000.0,4056.241063559351,0.20894271628926495,1.2326683551722888,ETH,23714.49475635333,IXS,19413.172833188404,IXS_per_ETH,19238.34148645666,IXS_per_ETH,0.900581003600083,0.600581003600083,0.003
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,ETH->IXS,10000.0,4056.241063559351,0.20894271628926495,2.4653367103445776,ETH,47144.99364911085,IXS,19413.172833188404,IXS_per_ETH,19123.145918076825,IXS_per_ETH,1.4939696751463298,1.1939696751463298,0.003
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,ETH->IXS,50000.0,4056.241063559351,0.20894271628926495,12.326683551722887,ETH,224949.33401263744,IXS,19413.172833188404,IXS_per_ETH,18248.974516847764,IXS_per_ETH,5.996950247876795,5.696950247876794,0.003
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,IXS->ETH,1000.0,4056.241063559351,0.20894271628926495,4786.000764992343,IXS,0.2454965091650994,ETH,5.151141488270368e-05,ETH_per_IXS,5.12947074644883e-05,ETH_per_IXS,0.4206978564049279,0.1206978564049279,0.003
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,IXS->ETH,5000.0,4056.241063559351,0.20894271628926495,23930.00382496171,IXS,1.2215671781282176,ETH,5.151141488270368e-05,ETH_per_IXS,5.104751286558443e-05,ETH_per_IXS,0.900581003600083,0.6005810036000829,0.003
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,IXS->ETH,10000.0,4056.241063559351,0.20894271628926495,47860.00764992342,IXS,2.4285053275017794,ETH,5.151141488270368e-05,ETH_per_IXS,5.074184996511727e-05,ETH_per_IXS,1.4939696751463298,1.1939696751463298,0.003
UniV2 pre,23583525,1760536559,2025-10-15 13:55:59+00:00,IXS->ETH,50000.0,4056.241063559351,0.20894271628926495,239300.03824961712,IXS,11.587458471912853,ETH,5.151141488270368e-05,ETH_per_IXS,4.842230096021054e-05,ETH_per_IXS,5.996950247876795,5.696950247876794,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,ETH->IXS,1000.0,3982.314151518223,0.19735776965950153,0.2511102745670526,ETH,5045.389037930295,IXS,20178.147322949848,IXS_per_ETH,20092.324165664726,IXS_per_ETH,0.42532724095788416,0.12532724095788414,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,ETH->IXS,5000.0,3982.314151518223,0.19735776965950153,1.255551372835263,ETH,25100.734325896952,IXS,20178.147322949848,IXS_per_ETH,19991.80190390373,IXS_per_ETH,0.9235011325057267,0.6235011325057267,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,ETH->IXS,10000.0,3982.314151518223,0.19735776965950153,2.511102745670526,ETH,49889.47124137157,IXS,20178.147322949848,IXS_per_ETH,19867.554733627538,IXS_per_ETH,1.5392522631106533,1.2392522631106533,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,ETH->IXS,50000.0,3982.314151518223,0.19735776965950153,12.55551372835263,ETH,237632.44945555113,IXS,20178.147322949848,IXS_per_ETH,18926.5413265356,IXS_per_ETH,6.20277955345641,5.902779553456409,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,IXS->ETH,1000.0,3982.314151518223,0.19735776965950153,5066.940114520373,IXS,0.25004223416447474,ETH,4.9558563727138546e-05,ETH_per_IXS,4.934777765537955e-05,ETH_per_IXS,0.42532724095788416,0.1253272409578842,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,IXS->ETH,5000.0,3982.314151518223,0.19735776965950153,25334.700572601865,IXS,1.243956341687938,ETH,4.9558563727138546e-05,ETH_per_IXS,4.910088982986485e-05,ETH_per_IXS,0.9235011325057267,0.6235011325057267,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,IXS->ETH,10000.0,3982.314151518223,0.19735776965950153,50669.40114520373,IXS,2.4724505398287584,ETH,4.9558563727138546e-05,ETH_per_IXS,4.879573241340343e-05,ETH_per_IXS,1.5392522631106533,1.2392522631106533,0.003
UniV2 pre,23584125,1760543819,2025-10-15 15:56:59+00:00,IXS->ETH,50000.0,3982.314151518223,0.19735776965950153,253347.00572601863,IXS,11.77672288997896,ETH,4.9558563727138546e-05,ETH_per_IXS,4.648455526928493e-05,ETH_per_IXS,6.20277955345641,5.902779553456409,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,ETH->IXS,1000.0,3989.623786904659,0.21572275354536,0.25065019997182436,ETH,4616.121460777366,IXS,18494.218719796572,IXS_per_ETH,18416.58798315846,IXS_per_ETH,0.41975677812771595,0.11975677812771593,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,ETH->IXS,5000.0,3989.623786904659,0.21572275354536,1.253250999859122,ETH,22970.242520054773,IXS,18494.218719796572,IXS_per_ETH,18328.525189795866,IXS_per_ETH,0.895920679381511,0.5959206793815109,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,ETH->IXS,10000.0,3989.623786904659,0.21572275354536,2.506501999718244,ETH,45667.52393789549,IXS,18494.218719796572,IXS_per_ETH,18219.623979166572,IXS_per_ETH,1.4847598851854524,1.1847598851854524,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,ETH->IXS,50000.0,3989.623786904659,0.21572275354536,12.53250999859122,ETH,217976.5419439743,IXS,18494.218719796572,IXS_per_ETH,17392.88793453802,IXS_per_ETH,5.955000327100414,5.655000327100414,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,IXS->ETH,1000.0,3989.623786904659,0.21572275354536,4635.579620439668,IXS,0.24959807876805198,ETH,5.407095131461707e-05,ETH_per_IXS,5.384398483147582e-05,ETH_per_IXS,0.4197567781277161,0.11975677812771608,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,IXS->ETH,5000.0,3989.623786904659,0.21572275354536,23177.89810219834,IXS,1.2420228649868286,ETH,5.407095131461707e-05,ETH_per_IXS,5.35865184802511e-05,ETH_per_IXS,0.895920679381511,0.5959206793815109,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,IXS->ETH,10000.0,3989.623786904659,0.21572275354536,46355.79620439668,IXS,2.469286463505056,ETH,5.407095131461707e-05,ETH_per_IXS,5.3268127519959475e-05,ETH_per_IXS,1.4847598851854524,1.1847598851854524,0.003
UniV2 pre,23584725,1760551103,2025-10-15 17:58:23+00:00,IXS->ETH,50000.0,3989.623786904659,0.21572275354536,231778.98102198343,IXS,11.78619898718122,ETH,5.407095131461707e-05,ETH_per_IXS,5.085102598696532e-05,ETH_per_IXS,5.955000327100414,5.655000327100414,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,ETH->IXS,1000.0,3983.635691415042,0.21556481782622644,0.2510269707029325,ETH,4619.497319191384,IXS,18479.990063250374,IXS_per_ETH,18402.3943971269,IXS_per_ETH,0.419890193976785,0.11989019397678502,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,ETH->IXS,5000.0,3983.635691415042,0.21556481782622644,1.2551348535146625,ETH,22986.918646689912,IXS,18479.990063250374,IXS_per_ETH,18314.301911321578,IXS_per_ETH,0.8965813908000339,0.5965813908000339,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,ETH->IXS,10000.0,3983.635691415042,0.21556481782622644,2.510269707029325,ETH,45700.37696788747,IXS,18479.990063250374,IXS_per_ETH,18205.36528003984,IXS_per_ETH,1.4860656432746422,1.1860656432746424,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,ETH->IXS,50000.0,3983.635691415042,0.21556481782622644,12.551348535146625,ETH,218122.44499833067,IXS,18479.990063250374,IXS_per_ETH,17378.40713988129,IXS_per_ETH,5.960949760247499,5.660949760247499,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,IXS->ETH,1000.0,3983.635691415042,0.21556481782622644,4638.9759241980355,IXS,0.24997293306871393,ETH,5.411258320904713e-05,ETH_per_IXS,5.388536977844481e-05,ETH_per_IXS,0.419890193976785,0.11989019397678503,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,IXS->ETH,5000.0,3983.635691415042,0.21556481782622644,23194.879620990178,IXS,1.2438815479886047,ETH,5.411258320904713e-05,ETH_per_IXS,5.362741985791363e-05,ETH_per_IXS,0.896581390800034,0.5965813908000339,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,IXS->ETH,10000.0,3983.635691415042,0.21556481782622644,46389.759241980355,IXS,2.4729654513596313,ETH,5.411258320904713e-05,ETH_per_IXS,5.3308434701289076e-05,ETH_per_IXS,1.4860656432746422,1.1860656432746424,0.003
UniV2 pre,23585325,1760558315,2025-10-15 19:58:35+00:00,IXS->ETH,50000.0,3983.635691415042,0.21556481782622644,231948.79620990178,IXS,11.803168954732975,ETH,5.411258320904713e-05,ETH_per_IXS,5.0886959309983705e-05,ETH_per_IXS,5.960949760247499,5.660949760247499,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,ETH->IXS,1000.0,3951.411334731727,0.21385308694047944,0.2530741335912812,ETH,4656.427631824459,IXS,18477.223739264995,IXS_per_ETH,18399.460923749182,IXS_per_ETH,0.420857681939309,0.12085768193930899,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,ETH->IXS,5000.0,3951.411334731727,0.21385308694047944,1.265370667956406,ETH,23169.791227975624,IXS,18477.223739264995,IXS_per_ETH,18310.675136318125,IXS_per_ETH,0.9013724426194257,0.6013724426194258,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,ETH->IXS,10000.0,3951.411334731727,0.21385308694047944,2.530741335912812,ETH,46061.74629864999,IXS,18477.223739264995,IXS_per_ETH,18200.890642202274,IXS_per_ETH,1.4955336416449725,1.1955336416449724,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,ETH->IXS,50000.0,3951.411334731727,0.21385308694047944,12.653706679564062,ETH,219767.5289189744,IXS,18477.223739264995,IXS_per_ETH,17367.83809552836,IXS_per_ETH,6.004071062792485,5.704071062792485,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,IXS->ETH,1000.0,3951.411334731727,0.21385308694047944,4676.107388986742,IXS,0.25200905165906096,ETH,5.4120684693282774e-05,ETH_per_IXS,5.389291363423294e-05,ETH_per_IXS,0.4208576819393087,0.12085768193930875,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,IXS->ETH,5000.0,3951.411334731727,0.21385308694047944,23380.53694493371,IXS,1.2539649654584577,ETH,5.4120684693282774e-05,ETH_per_IXS,5.363285575570057e-05,ETH_per_IXS,0.9013724426194257,0.6013724426194258,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,IXS->ETH,10000.0,3951.411334731727,0.21385308694047944,46761.07388986742,IXS,2.492893247851221,ETH,5.4120684693282774e-05,ETH_per_IXS,5.331129164660613e-05,ETH_per_IXS,1.4955336416449725,1.1955336416449724,0.003
UniV2 pre,23585925,1760565539,2025-10-15 21:58:59+00:00,IXS->ETH,50000.0,3951.411334731727,0.21385308694047944,233805.3694493371,IXS,11.893969138445716,ETH,5.4120684693282774e-05,ETH_per_IXS,5.087124032462822e-05,ETH_per_IXS,6.004071062792485,5.704071062792485,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,ETH->IXS,1000.0,3986.850217000511,0.20496312620346058,0.25082457217375614,ETH,4858.293763973138,IXS,19451.548631449383,IXS_per_ETH,19369.289547148535,IXS_per_ETH,0.42289221212881134,0.12289221212881134,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,ETH->IXS,5000.0,3986.850217000511,0.20496312620346058,1.2541228608687809,ETH,24172.28783993135,IXS,19451.548631449383,IXS_per_ETH,19274.25820400582,IXS_per_ETH,0.9114463367555131,0.6114463367555131,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,ETH->IXS,10000.0,3986.850217000511,0.20496312620346058,2.5082457217375618,ETH,48049.892323367014,IXS,19451.548631449383,IXS_per_ETH,19156.772363626693,IXS_per_ETH,1.5154385566303537,1.2154385566303536,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,ETH->IXS,50000.0,3986.850217000511,0.20496312620346058,12.541228608687808,ETH,229078.70569297473,IXS,19451.548631449383,IXS_per_ETH,18266.049750044647,IXS_per_ETH,6.094624669050834,5.794624669050834,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,IXS->ETH,1000.0,3986.850217000511,0.20496312620346058,4878.926363600303,IXS,0.24976385459192793,ETH,5.1409788441378593e-05,ETH_per_IXS,5.11923804497881e-05,ETH_per_IXS,0.4228922121288117,0.12289221212881166,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,IXS->ETH,5000.0,3986.850217000511,0.20496312620346058,24394.63181800152,IXS,1.2426922039949788,ETH,5.1409788441378593e-05,ETH_per_IXS,5.0941215807895885e-05,ETH_per_IXS,0.911446336755513,0.6114463367555131,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,IXS->ETH,10000.0,3986.850217000511,0.20496312620346058,48789.26363600304,IXS,2.4702347989753193,ETH,5.1409788441378593e-05,ETH_per_IXS,5.063070468545584e-05,ETH_per_IXS,1.5154385566303537,1.2154385566303536,0.003
UniV2 pre,23586525,1760572823,2025-10-16 00:00:23+00:00,IXS->ETH,50000.0,3986.850217000511,0.20496312620346058,243946.31818001517,IXS,11.77688779610066,ETH,5.1409788441378593e-05,ETH_per_IXS,4.8276554792723484e-05,ETH_per_IXS,6.094624669050834,5.794624669050834,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,ETH->IXS,1000.0,4009.9059867987567,0.20679395292098737,0.2493824052963231,ETH,4815.324772374855,IXS,19390.828068995215,IXS_per_ETH,19308.99963312629,IXS_per_ETH,0.4219955722250191,0.12199557222501907,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,ETH->IXS,5000.0,4009.9059867987567,0.20679395292098737,1.2469120264816156,ETH,23959.3546470175,IXS,19390.828068995215,IXS_per_ETH,19214.951927782015,IXS_per_ETH,0.9070068621484726,0.6070068621484725,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,ETH->IXS,10000.0,4009.9059867987567,0.20679395292098737,2.493824052963231,ETH,47628.72969762703,IXS,19390.828068995215,IXS_per_ETH,19098.672835813435,IXS_per_ETH,1.5066671322248337,1.2066671322248337,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,ETH->IXS,50000.0,4009.9059867987567,0.20679395292098737,12.469120264816155,ETH,227147.02466292298,IXS,19390.828068995215,IXS_per_ETH,18216.764281587595,IXS_per_ETH,6.054737751426293,5.754737751426292,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,IXS->ETH,1000.0,4009.9059867987567,0.20679395292098737,4835.731344533483,IXS,0.24833002258806436,ETH,5.1570773380170434e-05,ETH_per_IXS,5.1353146999943916e-05,ETH_per_IXS,0.42199557222501916,0.12199557222501917,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,IXS->ETH,5000.0,4009.9059867987567,0.20679395292098737,24178.656722667412,IXS,1.2356024488364727,ETH,5.1570773380170434e-05,ETH_per_IXS,5.1103022926749246e-05,ETH_per_IXS,0.9070068621484726,0.6070068621484725,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,IXS->ETH,10000.0,4009.9059867987567,0.20679395292098737,48357.313445334825,IXS,2.456250425621717,ETH,5.1570773380170434e-05,ETH_per_IXS,5.079377348781725e-05,ETH_per_IXS,1.5066671322248337,1.2066671322248337,0.003
UniV2 pre,23587125,1760580119,2025-10-16 02:01:59+00:00,IXS->ETH,50000.0,4009.9059867987567,0.20679395292098737,241786.56722667415,IXS,11.714147732871586,ETH,5.1570773380170434e-05,ETH_per_IXS,4.844829829561875e-05,ETH_per_IXS,6.054737751426293,5.754737751426292,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,ETH->IXS,1000.0,4021.096766900737,0.2073710701055739,0.24868836985754778,ETH,4801.939994741204,IXS,19390.828068995215,IXS_per_ETH,19309.065387705195,IXS_per_ETH,0.42165647077626767,0.12165647077626768,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,ETH->IXS,5000.0,4021.096766900737,0.2073710701055739,1.2434418492877388,ETH,23893.08020185718,IXS,19390.828068995215,IXS_per_ETH,19215.277510197582,IXS_per_ETH,0.9053278084514899,0.6053278084514898,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,ETH->IXS,10000.0,4021.096766900737,0.2073710701055739,2.4868836985754776,ETH,47497.777997879144,IXS,19390.828068995215,IXS_per_ETH,19099.316154224078,IXS_per_ETH,1.5033494894281874,1.2033494894281873,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,ETH->IXS,50000.0,4021.096766900737,0.2073710701055739,12.43441849287739,ETH,226551.26323156178,IXS,19390.828068995215,IXS_per_ETH,18219.691042354218,IXS_per_ETH,6.03964421980295,5.739644219802949,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,IXS->ETH,1000.0,4021.096766900737,0.2073710701055739,4822.273422666401,IXS,0.2476397592539754,ETH,5.1570773380170434e-05,ETH_per_IXS,5.135332187718358e-05,ETH_per_IXS,0.4216564707762678,0.12165647077626777,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,IXS->ETH,5000.0,4021.096766900737,0.2073710701055739,24111.367113332006,IXS,1.2321846244442136,ETH,5.1570773380170434e-05,ETH_per_IXS,5.110388882772625e-05,ETH_per_IXS,0.9053278084514899,0.6053278084514898,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,IXS->ETH,10000.0,4021.096766900737,0.2073710701055739,48222.73422666401,IXS,2.4494971451902705,ETH,5.1570773380170434e-05,ETH_per_IXS,5.079548442186547e-05,ETH_per_IXS,1.5033494894281874,1.2033494894281873,0.003
UniV2 pre,23587725,1760587403,2025-10-16 04:03:23+00:00,IXS->ETH,50000.0,4021.096766900737,0.2073710701055739,241113.67113332005,IXS,11.683423855106211,ETH,5.1570773380170434e-05,ETH_per_IXS,4.845608214660729e-05,ETH_per_IXS,6.03964421980295,5.739644219802949,0.003
UniV2 pre,23588325,1760594639,2025-10-16 06:03:59+00:00,ETH->IXS,1000.0,4000.579180941948,0.205805837968551,0.24996380643178448,ETH,4838.4230108424745,IXS,19438.60883845906,IXS_per_ETH,19356.49436576686,IXS_per_ETH,0.4224297807245107,0.12242978072451072,0.003
UniV2 pre,23588325,1760594639,2025-10-16 06:03:59+00:00,ETH->IXS,5000.0,4000.579180941948,0.205805837968551,1.2498190321589224,ETH,24073.865981661675,IXS,19438.60883845906,IXS_per_ETH,19261.881410204456,IXS_per_ETH,0.909156770030509,0.609156770030509,0.003
UniV2 pre,23588325,1760594639,2025-10-16 06:03:59+00:00,ETH->IXS,10000.0,4000.579180941948,0.205805837968551,2.499638064317845,ETH,47855.34074170922,IXS,19438.60883845906,IXS_per_ETH,19144.907986816488,IXS_per_ETH,1.5109149738199574,1.2109149738199574,0.003
UniV2 pre,23588325,1760594639,2025-10-16 06:03:59+00:00,ETH->IXS,50000.0,4000.579180941948,0.205805837968551,12.498190321589224,ETH,228190.66582935982,IXS,19438.60883845906,IXS_per_ETH,18257.89654004436,IXS_per_ETH,6.074057604774016,5.774057604774016,0.003
UniV2 pre,23588325,1760594639,2025-10-16 06:03:59+00:00,IXS->ETH,1000.0,4000.579180941948,0.205805837968551,4858.948656999754,IXS,0.24890788487238405,ETH,5.144401064450208e-05,ETH_per_IXS,5.122669582314062e-05,ETH_per_IXS,0.42242978072451065,0.12242978072451066,0.003
UniV2 pre,23588325,1760594639,2025-10-16 06:03:59+00:00,IXS->ETH,5000.0,4000.579180941948,0.205805837968551,24294.743284998774,IXS,1.2384562178149199,ETH,5.144401064450208e-05,ETH_per_IXS,5.0976303938952377e-05,ETH_per_IXS,0.9091567700305091,0.609156770030509,0.003
UniV2 pre,23588325,1760594639,2025-10-16 06:03:59+00:00,IXS->ETH,10000.0,4000.579180941948,0.205805837968551,48589.48656999755,IXS,2.461870658512763,ETH,5.144401064450208e-05,ETH_per_IXS,5.066673538454077e-05,ETH_per_IXS,1.5109149738199574,1.2109149738199574,0.003
