period,block_number,timestamp,datetime_utc,direction,usd_notional_in,eth_usd,amount_in,amount_in_unit,amount_out,amount_out_unit,spot_price,spot_price_unit,avg_exec_price,avg_exec_price_unit,gross_slippage_pct,slippage_excl_fees_pct_raw,fee_rate,fee_uint24,tick_spacing,hooks,gas_estimate
UniV4 post,24159126,1767503555,2026-01-04 05:12:35+00:00,ETH->IXS,5000.0,3146.7606109147014,1.5889356129148313,ETH,39015.27976680346,IXS,24935.68754826812,IXS_per_ETH,24554.349118798888,IXS_per_ETH,1.5292878078098955,0.8292878078098954,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24159126,1767503555,2026-01-04 05:12:35+00:00,ETH->IXS,10000.0,3146.7606109147014,3.1778712258296626,ETH,77384.29675213197,IXS,24935.68754826812,IXS_per_ETH,24350.985692294333,IXS_per_ETH,2.3448395190306237,1.644839519030624,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24159126,1767503555,2026-01-04 05:12:35+00:00,ETH->IXS,50000.0,3146.7606109147014,15.889356129148315,ETH,365668.2081502279,IXS,24935.68754826812,IXS_per_ETH,23013.40628141791,IXS_per_ETH,7.7089563427086025,7.008956342708602,0.007,7000,50,0x0000000000000000000000000000000000000000,59073
UniV4 post,24159126,1767503555,2026-01-04 05:12:35+00:00,IXS->ETH,1000.0,3146.7606109147014,7924.240395592027,IXS,0.315031991646132,ETH,4.0103165315345545e-05,ETH_per_IXS,3.9755481398743664e-05,ETH_per_IXS,0.866973750994269,0.16697375099426895,0.007,7000,50,0x0000000000000000000000000000000000000000,37400
UniV4 post,24159126,1767503555,2026-01-04 05:12:35+00:00,IXS->ETH,5000.0,3146.7606109147014,39621.20197796014,IXS,1.5646361977960654,ETH,4.0103165315345545e-05,ETH_per_IXS,3.9489872080771726e-05,ETH_per_IXS,1.52928884727995,0.82928884727995,0.007,7000,50,0x0000000000000000000000000000000000000000,37272
UniV4 post,24159126,1767503555,2026-01-04 05:12:35+00:00,IXS->ETH,10000.0,3146.7606109147014,79242.40395592028,IXS,3.1033552128381623,ETH,4.0103165315345545e-05,ETH_per_IXS,3.9162810034946036e-05,ETH_per_IXS,2.34484054564062,1.6448405456406197,0.007,7000,50,0x0000000000000000000000000000000000000000,37340
UniV4 post,24159126,1767503555,2026-01-04 05:12:35+00:00,IXS->ETH,50000.0,3146.7606109147014,396212.01977960137,IXS,14.552561155842064,ETH,4.0103165315345545e-05,ETH_per_IXS,3.672922685166678e-05,ETH_per_IXS,8.41314753373776,7.713147533737759,0.007,7000,50,0x0000000000000000000000000000000000000000,42348
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,ETH->IXS,1000.0,3142.83453398121,0.3181841071134096,ETH,7865.336132868166,IXS,24935.68754826812,IXS_per_ETH,24719.450019748292,IXS_per_ETH,0.8671809353612412,0.16718093536124118,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,ETH->IXS,5000.0,3142.83453398121,1.590920535567048,ETH,39063.610714580645,IXS,24935.68754826812,IXS_per_ETH,24554.092955156488,IXS_per_ETH,1.530315105099781,0.830315105099781,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,ETH->IXS,10000.0,3142.83453398121,3.181841071134096,ETH,77479.36316125121,IXS,24935.68754826812,IXS_per_ETH,24350.48182140519,IXS_per_ETH,2.3468602007871167,1.6468602007871165,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,ETH->IXS,50000.0,3142.83453398121,15.90920535567048,ETH,366100.1648808398,IXS,24935.68754826812,IXS_per_ETH,23011.844821674367,IXS_per_ETH,7.715218290531449,7.0152182905314495,0.007,7000,50,0x0000000000000000000000000000000000000000,59073
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,IXS->ETH,1000.0,3142.83453398121,7934.139477804658,IXS,0.31542487185635815,ETH,4.0103165315345545e-05,ETH_per_IXS,3.975539789018618e-05,ETH_per_IXS,0.8671819853239743,0.16718198532397432,0.007,7000,50,0x0000000000000000000000000000000000000000,37400
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,IXS->ETH,5000.0,3142.83453398121,39670.69738902329,IXS,1.566574421764247,ETH,4.0103165315345545e-05,ETH_per_IXS,3.94894601020478e-05,ETH_per_IXS,1.530316144553592,0.8303161445535919,0.007,7000,50,0x0000000000000000000000000000000000000000,37308
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,IXS->ETH,10000.0,3142.83453398121,79341.39477804658,IXS,3.1071676767192637,ETH,4.0103165315345545e-05,ETH_per_IXS,3.9161999677613475e-05,ETH_per_IXS,2.3468612273653373,1.6468612273653374,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,24159726,1767510767,2026-01-04 07:12:47+00:00,IXS->ETH,50000.0,3142.83453398121,396706.9738902329,IXS,14.569326731544356,ETH,4.0103165315345545e-05,ETH_per_IXS,3.6725663248802943e-05,ETH_per_IXS,8.422033622493624,7.7220336224936235,0.007,7000,50,0x0000000000000000000000000000000000000000,43201
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,ETH->IXS,1000.0,3135.794740615098,0.3188984237545619,ETH,7882.96385256285,IXS,24935.68754826812,IXS_per_ETH,24719.356589325515,IXS_per_ETH,0.8675556209302621,0.16755562093026208,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,ETH->IXS,5000.0,3135.794740615098,1.5944921187728096,ETH,39150.572773333035,IXS,24935.68754826812,IXS_per_ETH,24553.632038937278,IXS_per_ETH,1.5321635250333412,0.8321635250333412,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,ETH->IXS,10000.0,3135.794740615098,3.188984237545619,ETH,77650.41160140728,IXS,24935.68754826812,IXS_per_ETH,24349.57523062905,IXS_per_ETH,2.350495916764001,1.650495916764001,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,ETH->IXS,50000.0,3135.794740615098,15.944921187728095,ETH,366877.2862334595,IXS,24935.68754826812,IXS_per_ETH,23009.037292440444,IXS_per_ETH,7.726477371431023,7.026477371431023,0.007,7000,50,0x0000000000000000000000000000000000000000,59041
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,IXS->ETH,1000.0,3135.794740615098,7951.95145437896,IXS,0.31613179920592555,ETH,4.0103165315345545e-05,ETH_per_IXS,3.975524762941541e-05,ETH_per_IXS,0.8675566708870444,0.16755667088704435,0.007,7000,50,0x0000000000000000000000000000000000000000,37400
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,IXS->ETH,5000.0,3135.794740615098,39759.7572718948,IXS,1.5700618755458982,ETH,4.0103165315345545e-05,ETH_per_IXS,3.9488718827157844e-05,ETH_per_IXS,1.5321645644579254,0.8321645644579253,0.007,7000,50,0x0000000000000000000000000000000000000000,37308
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,IXS->ETH,10000.0,3135.794740615098,79519.5145437896,IXS,3.1140272605202672,ETH,4.0103165315345545e-05,ETH_per_IXS,3.91605416404478e-05,ETH_per_IXS,2.3504969432850515,1.6504969432850516,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,24160326,1767517991,2026-01-04 09:13:11+00:00,IXS->ETH,50000.0,3135.794740615098,397597.572718948,IXS,14.5994857847701,ETH,4.0103165315345545e-05,ETH_per_IXS,3.671925279858315e-05,ETH_per_IXS,8.438018520866073,7.738018520866074,0.007,7000,50,0x0000000000000000000000000000000000000000,43229
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,ETH->IXS,1000.0,3141.681500420054,0.3183008843723645,ETH,7902.21618850474,IXS,25043.52473823958,IXS_per_ETH,24826.246411745207,IXS_per_ETH,0.8676028185545437,0.16760281855454365,0.007,7000,50,0x0000000000000000000000000000000000000000,37706
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,ETH->IXS,5000.0,3141.681500420054,1.5915044218618224,ETH,39246.11497465429,IXS,25043.52473823958,IXS_per_ETH,24659.758675845966,IXS_per_ETH,1.5323963635503455,0.8323963635503455,0.007,7000,50,0x0000000000000000000000000000000000000000,37606
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,ETH->IXS,10000.0,3141.681500420054,3.183008843723645,ETH,77839.72696464334,IXS,25043.52473823958,IXS_per_ETH,24454.7630202568,IXS_per_ETH,2.350953885831355,1.650953885831355,0.007,7000,50,0x0000000000000000000000000000000000000000,36821
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,ETH->IXS,50000.0,3141.681500420054,15.915044218618222,ETH,367459.1619526982,IXS,25043.52473823958,IXS_per_ETH,23088.79302533297,IXS_per_ETH,7.805337840171851,7.105337840171851,0.007,7000,50,0x0000000000000000000000000000000000000000,59009
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,IXS->ETH,1000.0,3141.681500420054,7971.376071982845,IXS,0.31553929357882776,ETH,3.9930481449884536e-05,ETH_per_IXS,3.9584043047204865e-05,ETH_per_IXS,0.8676038707784581,0.16760387077845815,0.007,7000,50,0x0000000000000000000000000000000000000000,37368
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,IXS->ETH,5000.0,3141.681500420054,39856.88035991423,IXS,1.5671162493973079,ETH,3.9930481449884536e-05,ETH_per_IXS,3.9318587788256095e-05,ETH_per_IXS,1.5323974052163742,0.8323974052163743,0.007,7000,50,0x0000000000000000000000000000000000000000,37272
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,IXS->ETH,10000.0,3141.681500420054,79713.76071982845,IXS,3.108177740881166,ETH,3.9930481449884536e-05,ETH_per_IXS,3.8991733833830026e-05,ETH_per_IXS,2.3509549145624518,1.6509549145624518,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,24160926,1767525227,2026-01-04 11:13:47+00:00,IXS->ETH,50000.0,3141.681500420054,398568.8035991423,IXS,14.571809435766191,ETH,3.9930481449884536e-05,ETH_per_IXS,3.6560336143171114e-05,ETH_per_IXS,8.440031736013951,7.740031736013951,0.007,7000,50,0x0000000000000000000000000000000000000000,42348
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,ETH->IXS,1000.0,3137.4183193235926,0.31873339740541634,ETH,7912.935715486879,IXS,25043.52473823958,IXS_per_ETH,24826.189473398474,IXS_per_ETH,0.8678301761143593,0.16783017611435933,0.007,7000,50,0x0000000000000000000000000000000000000000,37706
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,ETH->IXS,5000.0,3137.4183193235926,1.5936669870270816,ETH,39298.995674783684,IXS,25043.52473823958,IXS_per_ETH,24659.47779221699,IXS_per_ETH,1.5335179454039856,0.8335179454039856,0.007,7000,50,0x0000000000000000000000000000000000000000,37606
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,ETH->IXS,10000.0,3137.4183193235926,3.1873339740541633,ETH,77943.73612741125,IXS,25043.52473823958,IXS_per_ETH,24454.210560266416,IXS_per_ETH,2.3531598851711397,1.6531598851711395,0.007,7000,50,0x0000000000000000000000000000000000000000,37674
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,ETH->IXS,50000.0,3137.4183193235926,15.936669870270817,ETH,367930.795524162,IXS,25043.52473823958,IXS_per_ETH,23087.056362416173,IXS_per_ETH,7.812272418810226,7.1122724188102255,0.007,7000,50,0x0000000000000000000000000000000000000000,59037
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,IXS->ETH,1000.0,3137.4183193235926,7982.207722825691,IXS,0.31596732944760014,ETH,3.9930481449884536e-05,ETH_per_IXS,3.958395226223806e-05,ETH_per_IXS,0.8678312283346553,0.16783122833465533,0.007,7000,50,0x0000000000000000000000000000000000000000,37368
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,IXS->ETH,5000.0,3137.4183193235926,39911.038614128454,IXS,1.569227801190638,ETH,3.9930481449884536e-05,ETH_per_IXS,3.931813993522918e-05,ETH_per_IXS,1.533518987052242,0.833518987052242,0.007,7000,50,0x0000000000000000000000000000000000000000,37272
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,IXS->ETH,10000.0,3137.4183193235926,79822.07722825691,IXS,3.112330876782302,ETH,3.9930481449884536e-05,ETH_per_IXS,3.899085296768675e-05,ETH_per_IXS,2.3531609138674736,1.6531609138674737,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,24161526,1767532439,2026-01-04 13:13:59+00:00,IXS->ETH,50000.0,3137.4183193235926,399110.38614128454,IXS,14.590064578300833,ETH,3.9930481449884536e-05,ETH_per_IXS,3.655646428889468e-05,ETH_per_IXS,8.44972822384944,7.7497282238494405,0.007,7000,50,0x0000000000000000000000000000000000000000,43137
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,ETH->IXS,1000.0,3137.1607297181563,0.31875956833421165,ETH,7936.618616667182,IXS,25116.48136723202,IXS_per_ETH,24898.44825095832,IXS_per_ETH,0.8680878228355378,0.1680878228355378,0.007,7000,50,0x0000000000000000000000000000000000000000,37706
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,ETH->IXS,5000.0,3137.1607297181563,1.5937978416710583,ETH,39416.20867305406,IXS,25116.48136723202,IXS_per_ETH,24730.99639269628,IXS_per_ETH,1.5347889256440952,0.8347889256440952,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,ETH->IXS,10000.0,3137.1607297181563,3.1875956833421166,ETH,78175.21847811752,IXS,25116.48136723202,IXS_per_ETH,24524.822544668747,IXS_per_ETH,2.355659671880535,1.6556596718805352,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,ETH->IXS,50000.0,3137.1607297181563,15.937978416710582,ETH,368802.0937086007,IXS,25116.48136723202,IXS_per_ETH,23139.828908409152,IXS_per_ETH,7.869941772185052,7.169941772185052,0.007,7000,50,0x0000000000000000000000000000000000000000,58188
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,IXS->ETH,1000.0,3137.1607297181563,8006.118758693149,IXS,0.3159924519784575,ETH,3.9814494131516387e-05,ETH_per_IXS,3.94688689366928e-05,ETH_per_IXS,0.868088876583272,0.16808887658327204,0.007,7000,50,0x0000000000000000000000000000000000000000,37372
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,IXS->ETH,5000.0,3137.1607297181563,40030.59379346574,IXS,1.5693363922743258,ETH,3.9814494131516387e-05,ETH_per_IXS,3.920342526946205e-05,ETH_per_IXS,1.53478996878834,0.83478996878834,0.007,7000,50,0x0000000000000000000000000000000000000000,37372
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,IXS->ETH,10000.0,3137.1607297181563,80061.18758693148,IXS,3.112506744489871,ETH,3.9814494131516387e-05,ETH_per_IXS,3.8876599739546333e-05,ETH_per_IXS,2.3556607020347258,1.6556607020347256,0.007,7000,50,0x0000000000000000000000000000000000000000,37336
UniV4 post,24162126,1767539675,2026-01-04 15:14:35+00:00,IXS->ETH,50000.0,3137.1607297181563,400305.93793465744,IXS,14.589511628311342,ETH,3.9814494131516387e-05,ETH_per_IXS,3.644590360958576e-05,ETH_per_IXS,8.460714107790519,7.760714107790518,0.007,7000,50,0x0000000000000000000000000000000000000000,43133
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,ETH->IXS,1000.0,3137.9192541521766,0.31868251507006556,ETH,7927.982012374524,IXS,25095.18764174579,IXS_per_ETH,24877.367403202137,IXS_per_ETH,0.8679761301378325,0.16797613013783252,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,ETH->IXS,5000.0,3137.9192541521766,1.5934125753503279,ETH,39373.492032655486,IXS,25095.18764174579,IXS_per_ETH,24710.167750495395,IXS_per_ETH,1.5342379453258814,0.8342379453258815,0.007,7000,50,0x0000000000000000000000000000000000000000,36821
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,ETH->IXS,10000.0,3137.9192541521766,3.1868251507006558,ETH,78090.92711196413,IXS,25095.18764174579,IXS_per_ETH,24504.30237592265,IXS_per_ETH,2.354576001815612,1.6545760018156122,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,ETH->IXS,50000.0,3137.9192541521766,15.93412575350328,ETH,368471.30076660955,IXS,25095.18764174579,IXS_per_ETH,23124.663785560835,IXS_per_ETH,7.852198135817058,7.152198135817057,0.007,7000,50,0x0000000000000000000000000000000000000000,59037
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,IXS->ETH,1000.0,3137.9192541521766,7997.397513826777,IXS,0.31591642355164284,ETH,3.984827745764698e-05,ETH_per_IXS,3.9502403501320514e-05,ETH_per_IXS,0.8679771834405694,0.16797718344056944,0.007,7000,50,0x0000000000000000000000000000000000000000,37340
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,IXS->ETH,5000.0,3137.9192541521766,39986.98756913388,IXS,1.5689658183790254,ETH,3.984827745764698e-05,ETH_per_IXS,3.923690964883077e-05,ETH_per_IXS,1.534238988036585,0.8342389880365849,0.007,7000,50,0x0000000000000000000000000000000000000000,37336
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,IXS->ETH,10000.0,3137.9192541521766,79973.97513826776,IXS,3.1117888976665955,ETH,3.984827745764698e-05,ETH_per_IXS,3.891001906916086e-05,ETH_per_IXS,2.3545770315501233,1.6545770315501231,0.007,7000,50,0x0000000000000000000000000000000000000000,37340
UniV4 post,24162726,1767546911,2026-01-04 17:15:11+00:00,IXS->ETH,50000.0,3137.9192541521766,399869.87569133885,IXS,14.586743739750233,ETH,3.984827745764698e-05,ETH_per_IXS,3.6478726271968034e-05,ETH_per_IXS,8.455951927308032,7.755951927308032,0.007,7000,50,0x0000000000000000000000000000000000000000,43169
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,ETH->IXS,1000.0,3125.2627382044466,0.31997309786969425,ETH,7962.264967932754,IXS,25102.227760037513,IXS_per_ETH,24884.170015990858,IXS_per_ETH,0.8686788524554767,0.1686788524554767,0.007,7000,50,0x0000000000000000000000000000000000000000,37766
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,ETH->IXS,5000.0,3125.2627382044466,1.5998654893484712,ETH,39542.642927172186,IXS,25102.227760037513,IXS_per_ETH,24716.22970208297,IXS_per_ETH,1.5377043888074804,0.8377043888074804,0.007,7000,50,0x0000000000000000000000000000000000000000,37706
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,ETH->IXS,10000.0,3125.2627382044466,3.1997309786969423,ETH,78423.69557206222,IXS,25102.227760037513,IXS_per_ETH,24509.465356365512,IXS_per_ETH,2.361393615492864,1.661393615492864,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,ETH->IXS,50000.0,3125.2627382044466,15.998654893484712,ETH,369961.5375171027,IXS,25102.227760037513,IXS_per_ETH,23124.540155420553,IXS_per_ETH,7.878534222231147,7.178534222231147,0.007,7000,50,0x0000000000000000000000000000000000000000,59009
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,IXS->ETH,1000.0,3125.2627382044466,8032.037579809839,IXS,0.31719355586423126,ETH,3.98371016931011e-05,ETH_per_IXS,3.949104479560228e-05,ETH_per_IXS,0.8686799058947476,0.16867990589474768,0.007,7000,50,0x0000000000000000000000000000000000000000,37368
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,IXS->ETH,5000.0,3125.2627382044466,40160.1878990492,IXS,1.5752642708203148,ETH,3.98371016931011e-05,ETH_per_IXS,3.9224524416570515e-05,ETH_per_IXS,1.5377054316094385,0.8377054316094386,0.007,7000,50,0x0000000000000000000000000000000000000000,36455
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,IXS->ETH,10000.0,3125.2627382044466,80320.3757980984,IXS,3.1241727027031314,ETH,3.98371016931011e-05,ETH_per_IXS,3.8896390506891744e-05,ETH_per_IXS,2.361394645264247,1.661394645264247,0.007,7000,50,0x0000000000000000000000000000000000000000,37308
UniV4 post,24163326,1767554123,2026-01-04 19:15:23+00:00,IXS->ETH,50000.0,3125.2627382044466,401601.87899049197,IXS,14.641024175572777,ETH,3.98371016931011e-05,ETH_per_IXS,3.64565629333607e-05,ETH_per_IXS,8.485905389863841,7.785905389863841,0.007,7000,50,0x0000000000000000000000000000000000000000,43133
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,ETH->IXS,1000.0,3148.9378101349894,0.31756740218287505,ETH,7907.888854944731,IXS,25119.353011606567,IXS_per_ETH,24901.45021368055,IXS_per_ETH,0.8674697864444725,0.1674697864444725,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,ETH->IXS,5000.0,3148.9378101349894,1.5878370109143751,ETH,39274.49715037181,IXS,25119.353011606567,IXS_per_ETH,24734.589810168938,IXS_per_ETH,1.5317400940217134,0.8317400940217134,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,ETH->IXS,10000.0,3148.9378101349894,3.1756740218287502,ETH,77896.52997077773,IXS,25119.353011606567,IXS_per_ETH,24529.13285032954,IXS_per_ETH,2.349663070558824,1.649663070558824,0.007,7000,50,0x0000000000000000000000000000000000000000,37706
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,ETH->IXS,50000.0,3148.9378101349894,15.878370109143752,ETH,367533.17104808835,IXS,25119.353011606567,IXS_per_ETH,23146.781975842718,IXS_per_ETH,7.8527939587154565,7.152793958715456,0.007,7000,50,0x0000000000000000000000000000000000000000,59073
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,IXS->ETH,1000.0,3148.9378101349894,7977.087680410476,IXS,0.3148125975707601,ETH,3.980994253864513e-05,ETH_per_IXS,3.946460289559721e-05,ETH_per_IXS,0.8674708402622973,0.16747084026229728,0.007,7000,50,0x0000000000000000000000000000000000000000,37372
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,IXS->ETH,5000.0,3148.9378101349894,39885.43840205238,IXS,1.5635154582253383,ETH,3.980994253864513e-05,ETH_per_IXS,3.920015727205557e-05,ETH_per_IXS,1.5317411372739744,0.8317411372739745,0.007,7000,50,0x0000000000000000000000000000000000000000,37368
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,IXS->ETH,10000.0,3148.9378101349894,79770.87680410476,IXS,3.1010563493772954,ETH,3.980994253864513e-05,ETH_per_IXS,3.887454261023899e-05,ETH_per_IXS,2.3496641008665424,1.6496641008665425,0.007,7000,50,0x0000000000000000000000000000000000000000,37336
UniV4 post,24163926,1767561383,2026-01-04 21:16:23+00:00,IXS->ETH,50000.0,3148.9378101349894,398854.3840205238,IXS,14.539131656309982,ETH,3.980994253864513e-05,ETH_per_IXS,3.6452229783092574e-05,ETH_per_IXS,8.43435720182989,7.734357201829891,0.007,7000,50,0x0000000000000000000000000000000000000000,43201
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,ETH->IXS,1000.0,3138.9784726825437,0.31857497867623435,ETH,7932.936522103142,IXS,25119.353011606567,IXS_per_ETH,24901.31696803889,IXS_per_ETH,0.8680002365782804,0.16800023657828037,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,ETH->IXS,5000.0,3138.9784726825437,1.5928748933811718,ETH,39398.06008517302,IXS,25119.353011606567,IXS_per_ETH,24733.932494562298,IXS_per_ETH,1.5343568636747305,0.8343568636747304,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,ETH->IXS,10000.0,3138.9784726825437,3.1857497867623437,ETH,78139.56105632943,IXS,25119.353011606567,IXS_per_ETH,24527.840002068133,IXS_per_ETH,2.3548098920586096,1.6548098920586096,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,ETH->IXS,50000.0,3138.9784726825437,15.928748933811718,ETH,368633.8022519454,IXS,25119.353011606567,IXS_per_ETH,23142.67139143941,IXS_per_ETH,7.8691581716050525,7.169158171605052,0.007,7000,50,0x0000000000000000000000000000000000000000,59037
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,IXS->ETH,1000.0,3138.9784726825437,8002.397350033365,IXS,0.31580974375047244,ETH,3.980994253864513e-05,ETH_per_IXS,3.946439172370711e-05,ETH_per_IXS,0.8680012903876491,0.16800129038764908,0.007,7000,50,0x0000000000000000000000000000000000000000,37372
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,IXS->ETH,5000.0,3138.9784726825437,40011.98675016683,IXS,1.5684344915077844,ETH,3.980994253864513e-05,ETH_per_IXS,3.919911553757687e-05,ETH_per_IXS,1.534357906885464,0.834357906885464,0.007,7000,50,0x0000000000000000000000000000000000000000,37368
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,IXS->ETH,10000.0,3138.9784726825437,80023.97350033365,IXS,3.1107314028269895,ETH,3.980994253864513e-05,ETH_per_IXS,3.887249366358969e-05,ETH_per_IXS,2.354810922285101,1.6548109222851008,0.007,7000,50,0x0000000000000000000000000000000000000000,37336
UniV4 post,24164526,1767568655,2026-01-04 23:17:35+00:00,IXS->ETH,50000.0,3138.9784726825437,400119.8675016683,IXS,14.581657855617976,ETH,3.980994253864513e-05,ETH_per_IXS,3.644322374358774e-05,ETH_per_IXS,8.45697979038574,7.756979790385739,0.007,7000,50,0x0000000000000000000000000000000000000000,43169
UniV4 post,24165126,1767575879,2026-01-05 01:17:59+00:00,ETH->IXS,1000.0,3185.4515241634117,0.3139272383881679,ETH,7827.320732132436,IXS,25151.274859120775,IXS_per_ETH,24933.55075628714,IXS_per_ETH,0.8656583177320698,0.16565831773206985,0.007,7000,50,0x0000000000000000000000000000000000000000,37738
UniV4 post,24165126,1767575879,2026-01-05 01:17:59+00:00,ETH->IXS,5000.0,3185.4515241634117,1.5696361919408393,ETH,38877.17374260406,IXS,25151.274859120775,IXS_per_ETH,24768.270470708776,IXS_per_ETH,1.5228030807873956,0.8228030807873956,0.007,7000,50,0x0000000000000000000000000000000000000000,37702
UniV4 post,24165126,1767575879,2026-01-05 01:17:59+00:00,ETH->IXS,10000.0,3185.4515241634117,3.1392723838816785,ETH,77115.36660262424,IXS,25151.274859120775,IXS_per_ETH,24564.726208074964,IXS_per_ETH,2.3320831819906878,1.6320831819906878,0.007,7000,50,0x0000000000000000000000000000000000000000,37638
UniV4 post,24165126,1767575879,2026-01-05 01:17:59+00:00,ETH->IXS,50000.0,3185.4515241634117,15.696361919408393,ETH,363921.6061907877,IXS,25151.274859120775,IXS_per_ETH,23185.09270232883,IXS_per_ETH,7.817425429943693,7.117425429943694,0.007,7000,50,0x0000000000000000000000000000000000000000,59069
