block_number,timestamp,datetime_utc,vault_owner,vault,module,poolKey_currency0,poolKey_currency1,poolKey_symbol0,poolKey_symbol1,fee_uint24,fee_rate,tick_spacing,hooks,vault_underlying0_raw,vault_underlying1_raw,vault_underlying0,vault_underlying1,underlying_mapping_mode,amt_eth,amt_ixs,eth_usd,spot_ixs_per_eth,spot_eth_per_ixs,ixs_usd,value_eth_usd,value_ixs_usd,value_total_usd,ixs_symbol,eth_symbol,hold_value_usd,full_range_lp_amt_ixs,full_range_lp_amt_eth,full_range_lp_value_usd,vault_value_index,hold_value_index,full_range_lp_value_index
24295326,1769145227,2026-01-23 05:13:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4524638949454802739256818,88584228450461273489,4524638.949454802739256818,88.584228450461273489,u0_ixs_u1_eth,88.58422845046127,4524638.949454803,2972.2701122528,30552.142201545517,3.273092909175494e-05,0.0972851622856889,263296.2546402802,440180.2344818594,703476.4891221396,IXS,ETH,392647.47923067096,2013612.5743645565,65.90741038979242,391789.2521551193,1.207310859791629,0.6738641206567627,0.6854816580989399
24295926,1769152487,2026-01-23 07:14:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4524638949454802739256818,88584228450461273489,4524638.949454802739256818,88.584228450461273489,u0_ixs_u1_eth,88.58422845046127,4524638.949454803,2937.4394760817113,30552.142201545517,3.273092909175494e-05,0.09614512320295228,260210.80960862557,435021.96924420854,695232.7788528341,IXS,ETH,388046.22800649714,2013612.5743645565,65.90741038979242,387198.05809058837,1.1931629513867184,0.6659674238126269,0.6774488207949634
24296526,1769159711,2026-01-23 09:15:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4508402257306915895640973,89118505537773773489,4508402.257306915895640973,89.118505537773773489,u0_ixs_u1_eth,89.11850553777377,4508402.257306916,2926.2193393661782,30442.229300295345,3.284910543625326e-05,0.09612368760844293,260780.29440004544,433364.250194569,694144.5445946144,IXS,ETH,387215.7455819402,2009987.2735303533,66.02628387372579,386414.7775555552,1.1912953167773719,0.6645421445523564,0.6760783788112753
24297126,1769166959,2026-01-23 11:15:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4511629801238972254736088,89012893719291991539,4511629.801238972254736088,89.012893719291991539,u0_ixs_u1_eth,89.012893719292,4511629.801238973,2936.4895227691713,30463.985413840266,3.2825645969016394e-05,0.09639216546614672,261385.4297980667,434885.7663230257,696271.1961210924,IXS,ETH,388444.9287691603,2010705.3829151164,66.00270304756715,387632.4919472516,1.1949450897585747,0.6666516766171109,0.6782089142348976
24297726,1769174207,2026-01-23 13:16:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4504032496336015756404301,89263370477527519438,4504032.496336015756404301,89.263370477527519438,u0_ixs_u1_eth,89.26337047752752,4504032.496336016,2936.823922332004,30412.6057697252,3.288110224989234e-05,0.09656600768012849,262150.80180638714,434936.436632732,697087.2384391192,IXS,ETH,388796.1112842007,2009009.0696789217,66.05843264107372,388003.9705041251,1.1963455868154595,0.6672543783004412,0.6788588599281833
24298326,1769181455,2026-01-23 15:17:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4503992657189877998438538,89264685055544091925,4503992.657189877998438538,89.264685055544091925,u0_ixs_u1_eth,89.26468505554409,4503992.657189878,2898.733176091354,30412.336456745215,3.288139342474649e-05,0.09531438599642474,258754.50402385174,429295.29465245875,688049.7986763106,IXS,ETH,383754.9979246626,2009000.1744625554,66.05872512688762,382973.2361912173,1.1808354747661325,0.6586027872401544,0.6700569949477169
24298926,1769188703,2026-01-23 17:18:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4503992657189877998438538,89264685055544091925,4503992.657189877998438538,89.264685055544091925,u0_ixs_u1_eth,89.26468505554409,4503992.657189878,2972.3356284893475,30412.336456745215,3.288139342474649e-05,0.09773453719074934,265324.60375647433,440195.63786098605,705520.2416174604,IXS,ETH,393499.01617380965,2009000.1744625554,66.05872512688762,392697.40453446517,1.2108183609241916,0.675325533816779,0.6870705781506671
24299526,1769195903,2026-01-23 19:18:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4503992657189877998438538,89264685055544091925,4503992.657189877998438538,89.264685055544091925,u0_ixs_u1_eth,89.26468505554409,4503992.657189878,2960.0038815337275,30412.336456745215,3.288139342474649e-05,0.09732905216748718,264223.8142482962,438369.33629361284,702593.150541909,IXS,ETH,391866.4514498834,2009000.1744625554,66.05872512688762,391068.1655695138,1.205794868458193,0.6725237157731248,0.6842200317893491
24300126,1769203139,2026-01-23 21:18:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4501360249046813437082404,89351572809190375877,4501360.249046813437082404,89.351572809190375877,u0_ixs_u1_eth,89.35157280919037,4501360.249046814,2945.8177543306647,30394.543996919398,3.2900641644808155e-05,0.0969192942861467,263213.44955868204,436268.65866533073,699482.1082240128,IXS,ETH,390095.2547249412,2008412.414877651,66.07805713687337,389307.8277709553,1.2004556776909867,0.6694839766007203,0.6811401125053653
24300726,1769210387,2026-01-23 23:19:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4534096017355545362082404,88282205930422972362,4534096.017355545362082404,88.282205930422972362,u0_ixs_u1_eth,88.28220593042298,4534096.017355545,2952.0324579254534,30615.395561818652,3.2663304904253106e-05,0.09642313626047082,260611.93736386756,437191.7580995318,697803.6954633994,IXS,ETH,389597.7784842165,2015695.9291952653,65.83929072956674,388719.44648094283,1.1975751749528925,0.6686302046876537,0.6801106698137817
24301326,1769217623,2026-01-24 01:20:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4543030701568736190024980,87991681151947392748,4543030.70156873619002498,87.991681151947392748,u0_ixs_u1_eth,87.99168115194739,4543030.701568736,2953.650249318621,30675.81220629547,3.259897385193844e-05,0.09628596724530918,259896.650972414,437430.1053256813,697326.7562980953,IXS,ETH,389453.1794218663,2017683.8434478315,65.77442285403451,388549.28092321486,1.1967566489003016,0.6683820428499938,0.6798129450343982
24301926,1769224835,2026-01-24 03:20:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4543030701568736190024980,87991681151947392748,4543030.70156873619002498,87.991681151947392748,u0_ixs_u1_eth,87.99168115194739,4543030.701568736,2960.7020136470264,30675.81220629547,3.259897385193844e-05,0.0965158475262609,260517.14757075778,438474.4584997302,698991.606070488,IXS,ETH,390382.98891399044,2017683.8434478315,65.77442285403451,389476.9323808219,1.1996138747510754,0.669977787860292,0.6814359810309206
24302526,1769232071,2026-01-24 05:21:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4543030701568736190024980,87991681151947392748,4543030.70156873619002498,87.991681151947392748,u0_ixs_u1_eth,87.99168115194739,4543030.701568736,2960.7027880561304,30675.81220629547,3.259897385193844e-05,0.09651587277120302,260517.2157123167,438474.57318827737,698991.7889005941,IXS,ETH,390383.09102360473,2017683.8434478315,65.77442285403451,389477.0342534457,1.1996141885252753,0.6699779631014666,0.6814361592691308
24303126,1769239295,2026-01-24 07:21:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4543030701568736190024980,87991681151947392748,4543030.70156873619002498,87.991681151947392748,u0_ixs_u1_eth,87.99168115194739,4543030.701568736,2953.4138069588075,30675.81220629547,3.259897385193844e-05,0.09627825946700412,259875.8460116785,437395.0886522006,697270.9346638791,IXS,ETH,389422.0033444683,2017683.8434478315,65.77442285403451,388518.17720370495,1.196660847453853,0.6683285382661301,0.6797585253965306
24303726,1769246519,2026-01-24 09:21:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4545078509068736190024980,87925174215466247107,4545078.50906873619002498,87.925174215466247107,u0_ixs_u1_eth,87.92517421546624,4545078.509068736,2959.537715223035,30689.66794074834,3.2584256106344037e-05,0.09643433486921167,260217.86920822828,438301.6229503918,698519.49215862,IXS,ETH,390147.37854772154,2018139.46847258,65.75957329903157,389235.87463091523,1.1988036298293605,0.6695734318394805,0.6810142219724609
24304326,1769253731,2026-01-24 11:22:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4546140564883350764427928,87890693501679751905,4546140.564883350764427928,87.890693501679751905,u0_ixs_u1_eth,87.89069350167975,4546140.56488335,2960.159394798772,30696.85518186709,3.2576626956585085e-05,0.09643200833639028,260170.46208437672,438393.4648512333,698563.92693561,IXS,ETH,390186.7703358425,2018375.7695930796,65.75187450424409,389272.05807873595,1.19887988907845,0.669641036278748,0.6810775291961058
24304926,1769260967,2026-01-24 13:22:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4546140564883350764427928,87890693501679751905,4546140.564883350764427928,87.890693501679751905,u0_ixs_u1_eth,87.89069350167975,4546140.56488335,2958.0402254616624,30696.85518186709,3.2576626956585085e-05,0.09636297294743741,259984.20682169063,438079.62026910216,698063.8270907928,IXS,ETH,389907.43678343506,2018375.7695930796,65.75187450424409,388993.3793661222,1.1980216145192228,0.6691616422456276,0.6805899478116023
24305526,1769268215,2026-01-24 15:23:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4546140564883350764427928,87890693501679751905,4546140.564883350764427928,87.890693501679751905,u0_ixs_u1_eth,87.89069350167975,4546140.56488335,2961.3898308697862,30696.85518186709,3.2576626956585085e-05,0.09647209179326963,260278.60596396762,438575.68988053326,698854.2958445009,IXS,ETH,390348.95750640414,2018375.7695930796,65.75187450424409,389433.8650349896,1.1993782220611018,0.6699193829404572,0.6813606296131146
24306126,1769275463,2026-01-24 17:24:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4546795440190547530993451,87869436337668268517,4546795.440190547530993451,87.869436337668268517,u0_ixs_u1_eth,87.86943633766826,4546795.440190547,2959.8289538976996,30701.28733327288,3.257192407421425e-05,0.09640732395901686,260078.5018349012,438344.3809778308,698422.882812732,IXS,ETH,390116.97991356486,2018521.4754653592,65.7471282410286,389200.50760684314,1.1986378282506986,0.669521261508691,0.6809523431787736
24306726,1769282675,2026-01-24 19:24:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4552164042518632582152450,87695287864710955948,4552164.04251863258215245,87.695287864710955948,u0_ixs_u1_eth,87.69528786471096,4552164.0425186325,2952.9260287101415,30737.63373004443,3.2533408680140275e-05,0.09606874929425069,258957.6981309336,437320.7061470252,696278.4042779588,IXS,ETH,388992.798089617,2019715.9576462249,65.70824466790552,388063.1719614252,1.1949574604435917,0.6675919334566244,0.6789624398831942
24307326,1769289887,2026-01-24 21:24:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4591677243686868868452451,86419855519726275669,4591677.243686868868452451,86.419855519726275669,u0_ixs_u1_eth,86.41985551972627,4591677.243686869,2948.0828271492687,31005.80667461358,3.225202332241732e-05,0.09508163609763623,254772.891982426,436584.1847620322,691357.0767444582,IXS,ETH,386791.3736340442,2028507.4105830742,65.42346831582168,385747.60686883645,1.1865114465857565,0.6638138346952279,0.6749110847467972
24307926,1769297123,2026-01-24 23:25:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4591677243686868868452451,86419855519726275669,4591677.243686868868452451,86.419855519726275669,u0_ixs_u1_eth,86.41985551972627,4591677.243686869,2952.587849936952,31005.80667461358,3.225202332241732e-05,0.0952269321976526,255162.21540085063,437251.33755807386,692413.5529589244,IXS,ETH,387382.43706559157,2028507.4105830742,65.42346831582168,386337.07530006045,1.1883245778368496,0.6648282215450618,0.6759424295205747
24308526,1769304371,2026-01-25 01:26:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4592128638686641173835176,86405348969317851488,4592128.638686641173835176,86.405348969317851488,u0_ixs_u1_eth,86.40534896931786,4592128.638686641,2951.2930928412748,31008.87698560118,3.224882992261684e-05,0.0951757490028321,255007.50959768775,437059.2827043568,692066.7923020446,IXS,ETH,387194.8012840296,2028607.8432936384,65.42022931806311,386148.54183698376,1.1877294649748378,0.6645061998140329,0.6756125679172611
24309126,1769311583,2026-01-25 03:26:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4589167761778738405626484,86501201574783466539,4589167.761778738405626484,86.501201574783466539,u0_ixs_u1_eth,86.50120157478347,4589167.761778738,2943.458759579472,30988.669419436173,3.226985923354287e-05,0.09498499983136825,254612.719489446,435902.0990786741,690514.8185681201,IXS,ETH,386283.6352199119,2027946.7437651057,65.44155595442159,385249.0422291047,1.1850659577047988,0.6629424507743804,0.6740387869131202
24309726,1769318819,2026-01-25 05:26:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4620841858231067511356188,85487399274093389419,4620841.858231067511356188,85.487399274093389419,u0_ixs_u1_eth,85.48739927409339,4620841.858231068,2943.6313545751514,31338.43909967497,3.190969393272595e-05,0.09393037557526855,251643.38892430632,434037.411217566,685680.8001418724,IXS,ETH,384308.16980331263,2039359.3665561303,65.07533320564399,383115.5824671182,1.176769784296467,0.6595521443640278,0.6703060466016151
24310326,1769326043,2026-01-25 07:27:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4620841858231067511356188,85487399274093389419,4620841.858231067511356188,85.487399274093389419,u0_ixs_u1_eth,85.48739927409339,4620841.858231068,2937.4972799147777,31338.43909967497,3.190969393272595e-05,0.09373463913029555,251119.00283463785,433132.9440594534,684251.9468940912,IXS,ETH,383507.3307300023,2039359.3665561303,65.07533320564399,382317.228562254,1.1743175771939276,0.6581777392131755,0.668909231973736
24310926,1769333267,2026-01-25 09:27:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4620841858231067511356188,85487399274093389419,4620841.858231067511356188,85.487399274093389419,u0_ixs_u1_eth,85.48739927409339,4620841.858231068,2929.5702626812326,31338.43909967497,3.190969393272595e-05,0.09348169043657369,250441.3427473412,431964.10814751853,682405.4508948597,IXS,ETH,382472.4125904438,2039359.3665561303,65.07533320564399,381285.5219866544,1.171148608924333,0.6564016060684223,0.6671041392351694
24311526,1769340503,2026-01-25 11:28:23+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4620841858231067511356188,85487399274093389419,4620841.858231067511356188,85.487399274093389419,u0_ixs_u1_eth,85.48739927409339,4620841.858231068,2940.3884764581608,31338.43909967497,3.190969393272595e-05,0.09382689632709426,251366.16370792195,433559.249976144,684925.4136840659,IXS,ETH,383884.79323066573,2039359.3665561303,65.07533320564399,382693.5197191014,1.1754733852156856,0.658825542776282,0.6695675978801636
24312126,1769347715,2026-01-25 13:28:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4628015223271067511356188,85259681276676353383,4628015.223271067511356188,85.259681276676353383,u0_ixs_u1_eth,85.25968127667635,4628015.223271067,2934.227528357722,31442.54384469773,3.18040424763098e-05,0.09332029694704651,250171.30386102918,431887.75491110777,682059.0587721369,IXS,ETH,382496.1876962063,2042743.8835723766,64.9675132413579,381258.93160347437,1.1705541285430037,0.6564424090573262,0.667057616213286
24312726,1769354927,2026-01-25 15:28:47+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4595666096780794489297777,86299700790510118066,4595666.096780794489297777,86.299700790510118066,u0_ixs_u1_eth,86.29970079051012,4595666.096780795,2929.8337091222347,31032.09655596787,3.222469993918884e-05,0.09441301214818469,252843.7724631993,433890.6790243657,686734.451487565,IXS,ETH,384246.19790622056,2029367.2159739474,65.39574960118749,383197.3432297521,1.1785780674896638,0.6594457877970095,0.6704490967308093
24313326,1769362139,2026-01-25 17:28:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4611455001711519551749758,85793822882217826070,4611455.001711519551749758,85.79382288221782607,u0_ixs_u1_eth,85.79382288221782,4611455.001711519,2882.113826748283,31200.821660208007,3.2050437994565726e-05,0.09237301049747638,247267.56317843322,425973.98128173815,673241.5444601714,IXS,ETH,377041.19766202616,2034876.6895485155,65.21868916496187,375935.3716094701,1.1554214539620968,0.6470805201951423,0.6577434180529076
24313926,1769369339,2026-01-25 19:28:59+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4669909012103678680248515,83952280813806496017,4669909.012103678680248515,83.952280813806496017,u0_ixs_u1_eth,83.9522808138065,4669909.012103679,2822.735984568467,32052.219136631065,3.1199087830307017e-05,0.08806678790431975,236975.1240397285,411263.8865014061,648239.0105411345,IXS,ETH,364744.2048324315,2062453.3437885137,64.34666301876823,363267.2823799562,1.1125119449884135,0.6259763422794369,0.6355790968975269
24314526,1769376611,2026-01-25 21:30:11+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4745365248280172510386672,81648415783867909463,4745365.248280172510386672,81.648415783867909463,u0_ixs_u1_eth,81.6484157838679,4745365.248280172,2819.033576476349,33167.78222221776,3.0149739687151603e-05,0.0849931285001019,230169.62556082514,403323.43832699466,633493.0638878198,IXS,ETH,358690.65955943626,2098037.7481597117,63.255291960833034,356637.5838548056,1.0872048568230777,0.615587209079765,0.6239796548180974
24315126,1769383835,2026-01-25 23:30:35+00:00,0xe35AA548804D8973af16bC24d1083D454E81ba7B,0x90bdE935Ce7FEB6636aFD5A1A0340af45EEAe600,0xC56d93dD1D48f93814901cF685C3cD0eAc0E849D,0x0000000000000000000000000000000000000000,0x73d7c860998CA3c01Ce8c808F5577d94d545d1b4,ETH,IXS,7000,0.007,50,0x0000000000000000000000000000000000000000,4745365248280172510386672,81648415783867909463,4745365.248280172510386672,81.648415783867909463,u0_ixs_u1_eth,81.6484157838679,4745365.248280172,2803.302474568681,33167.78222221776,3.0149739687151603e-05,0.08451883987259368,228885.2060115295,401072.76555636263,629957.9715678921,IXS,ETH,356689.0518574411,2098037.7481597117,63.255291960833034,354647.43296673533,1.0811379087242996,0.6121520371116486,0.6204976503396249
